tweet_id;airline_sentiment;airline_sentiment_confidence;negativereason;negativereason_confidence;airline;airline_sentiment_gold;name;negativereason_gold;retweet_count;text;tweet_coord;tweet_created;tweet_location;user_timezone
5.6925E+17;1;0.6947;9;;US Airways;;RaulFNYC;;0;airway ok thanks;;21/02/2015 13:40;GLOBAL CITIZEN;Atlantic Time (Canada)
5.69249E+17;0;1;3;0.6818;US Airways;;LindsaySweeting;;0;airway every time try line disconnected mobcap system naysay many call glad screw matter much;;21/02/2015 13:34;Asheville, NC;Central Time (US & Canada)
5.69249E+17;0;1;7;0.6559;US Airways;;SSGV;;0;airway another hour gone lamp sit snow seriously corruptful;;21/02/2015 13:34;Kokomo, IN;
5.69249E+17;0;1;4;0.6818;US Airways;;karsonbobbi;;0;airway already travel living help take cobblestone week repair pay ship postxyphoid;;21/02/2015 13:33;Knoxville, TN;Indiana (East)
5.69248E+17;0;1;8;1;US Airways;;LindsaySweeting;;0;airway americana said open one;;21/02/2015 13:32;Asheville, NC;Central Time (US & Canada)
5.69246E+17;0;0.6849;3;0.6849;US Airways;;LindsaySweeting;;0;airway found check infold please admi help fix cobblestone;;21/02/2015 13:24;Asheville, NC;Central Time (US & Canada)
5.69246E+17;0;1;8;1;US Airways;;LindsaySweeting;;0;airway booked hotel night find room midnight say bag plane cant cobblestone;;21/02/2015 13:24;Asheville, NC;Central Time (US & Canada)
5.69246E+17;0;1;7;1;US Airways;;LindsaySweeting;;0;airway ridiculous undelayed husband flight lamp made miss connection told leave bag sent cobblestone;;21/02/2015 13:22;Asheville, NC;Central Time (US & Canada)
5.69245E+17;0;1;8;1;US Airways;;LindsaySweeting;;0;airway sweeting team americana informed problem never sent bag yesterday;;21/02/2015 13:19;Asheville, NC;Central Time (US & Canada)
5.69245E+17;0;0.6602;1;0.3318;US Airways;;kelleynandrew;;0;airway tell policy boarding small childrenite still thing;;21/02/2015 13:19;nan;
5.69245E+17;0;1;8;0.6759;US Airways;;LindsaySweeting;;0;airway baggage system hung twice many caller need find husband sweeting bag;;21/02/2015 13:19;Asheville, NC;Central Time (US & Canada)
5.69243E+17;0;1;1;1;US Airways;;POnions;;0;airway havent eaten day either emmet get ecca buy urger across terminal better airway;;21/02/2015 13:12;CT, USA;Central Time (US & Canada)
5.69242E+17;0;1;3;0.3683;US Airways;;POnions;;0;airway looking forward waiting hold 9 urs reschedule flight bunch idiot work hairline;;21/02/2015 13:09;CT, USA;Central Time (US & Canada)
5.69242E+17;2;1;9;;US Airways;;Tom4719;;0;airway big thank ticketing agent ute v washington outstanding guest service get rebook;;21/02/2015 13:07;West Des Moines, IA;Central Time (US & Canada)
5.69242E+17;0;1;1;1;US Airways;;POnions;;0;airway guy straight suck ass;;21/02/2015 13:07;CT, USA;Central Time (US & Canada)
5.69242E+17;0;1;7;0.7022;US Airways;;POnions;;0;airway still effie waiting weather delay engine trouble lack crew fitting;;21/02/2015 13:06;CT, USA;Central Time (US & Canada)
5.69242E+17;2;1;9;;US Airways;;JoVeSi;;0;airway love guy;;21/02/2015 13:06;Philadelphia, PA;Eastern Time (US & Canada)
5.69241E+17;0;0.6667;6;0.3556;US Airways;;MarciDunnagan;;0;airway miles expire cobblestone take someone cobblestone days respond cobblestone miles lose redhearted;;21/02/2015 13:05;Boston, MA;Hawaii
5.69241E+17;0;1;6;0.6758;US Airways;;afbillings;;0;airway trying week book mult city award trip cant book onliness imi told call back time;;21/02/2015 13:04;Charlotte, NC;
5.69239E+17;0;0.6526;7;0.3579;US Airways;;POnions;;0;airway paying cobblestone fly damn plane one announcement crew let know anna refund;;21/02/2015 12:55;CT, USA;Central Time (US & Canada)
5.69238E+17;0;1;6;0.6317;US Airways;;KaiserRolls;;0;airway beg differ 4 thing booked wrong still fixed get act together bucksaw;;21/02/2015 12:53;Arizona;Arizona
5.69238E+17;1;0.6995;9;0;US Airways;;SSGV;;0;airway cant control featherweight attendant control greenth jacu bag cobblestone urs lamp counting yep thats jutty;;21/02/2015 12:50;Kokomo, IN;
5.69237E+17;0;1;2;0.6904;US Airways;;WikeMK;;0;bennettites airway uncancelled flightless cobblestone scho departure cobblestone wasnt knowing yet flight still leaving fail;;21/02/2015 12:46;washington, dc;Eastern Time (US & Canada)
5.69235E+17;0;1;0;0.6617;US Airways;;POnions;;0;airway half assessed plane falling apart one tell family love better couac;;21/02/2015 12:38;CT, USA;Central Time (US & Canada)
5.69234E+17;0;1;1;1;US Airways;;jksmokes_billy;;0;airway th circle hell right admi hotheaded;[35.2238122, -80.9435393];21/02/2015 12:36;nan;
5.69231E+17;0;1;0;0.6703;US Airways;;POnions;;0;airway thanks seat doesnt recline imi unshocked imi masked serve everyone drink plane better;;21/02/2015 12:21;CT, USA;Central Time (US & Canada)
5.6923E+17;0;1;3;1;US Airways;;beekaytulsa;;0;airway three week since specifically told get call back folksy laz keep patient;;21/02/2015 12:17;Flyover country;Central Time (US & Canada)
5.69229E+17;0;1;3;1;US Airways;;billskutch;;0;airway unbelievable 2 consecutive days cant get person hold 2 hour still going;;21/02/2015 12:17;nan;Eastern Time (US & Canada)
5.69229E+17;0;1;1;1;US Airways;;POnions;;0;airway cutting megamere time go kentucky;;21/02/2015 12:16;CT, USA;Central Time (US & Canada)
5.69227E+17;2;0.6333;9;0;US Airways;;MattClement;;0;airway cant wait trip thanks getting;;21/02/2015 12:07;Troy, NY;Eastern Time (US & Canada)
5.69226E+17;0;1;1;0.6937;US Airways;;MathieuChauve;;0;airway whats seat assignment policy let us choose seat change us two week late flight;;21/02/2015 12:03;nan;Eastern Time (US & Canada)
5.69226E+17;0;1;7;0.6522;US Airways;;courtnush;;0;airway yes february bad weather happen every winter guy dont business sense forecast imi loss;;21/02/2015 12:03;Downtown Phoenix (#dtphx), AZ;
5.69224E+17;0;1;3;0.6854;US Airways;;RaulFNYC;;0;airway scalled twice recording naysay redeliver apt;;21/02/2015 11:54;GLOBAL CITIZEN;Atlantic Time (Canada)
5.69224E+17;0;1;7;0.3515;US Airways;;Matt_Gerlach;;0;airway dont time taking tram home call partial refund;;21/02/2015 11:54;ÜT: 43.106744,-76.14949;Eastern Time (US & Canada)
5.69223E+17;0;1;3;1;US Airways;;sejly03;;0;airway 4 hour hold finally uncancelled flighted ticket sticking delta expediate allow easy onliness uncancelled preflight coacceptor;;21/02/2015 11:53;nan;Eastern Time (US & Canada)
5.69223E+17;0;0.6734;6;0.6734;US Airways;;shphotographydc;;0;airway hold time book award travel gold status 4 hour counting 4 days calling fairway americana;;21/02/2015 11:53;dc ;
5.69221E+17;0;1;2;1;US Airways;;Marci_DZ;;0;airway uncancelled flightless flight paying hotel;;21/02/2015 11:43;nan;Eastern Time (US & Canada)
5.6922E+17;2;1;9;;US Airways;;culvert;;0;airway team member ca tamara r name awesome employee like;;21/02/2015 11:41;Miami, Fla;Eastern Time (US & Canada)
5.6922E+17;2;0.6778;9;0;US Airways;;MichelleFilling;;0;airway thanks getting us ur plane awesome flight attendant making us smile difficult travel customer;;21/02/2015 11:40;nan;Eastern Time (US & Canada)
5.69219E+17;0;1;8;1;US Airways;;ankitgulati;;0;airway baggage lost last night call us airway bag nobody unanswering phone customer wherein;;21/02/2015 11:37;charlotte, north carolina;Central Time (US & Canada)
5.69218E+17;0;0.696;2;0.696;US Airways;;ERHinman;;0;airway flight uncancelled flightless cant reach anyone phone ticketing agent safe assume wasnt rebook;;21/02/2015 11:31;Washington, DC;Eastern Time (US & Canada)
5.69217E+17;0;1;8;1;US Airways;;RaulFNYC;;0;airway americana bag soso mitis lost cobblestone hour overservice;;21/02/2015 11:29;GLOBAL CITIZEN;Atlantic Time (Canada)
5.69213E+17;1;1;9;;US Airways;;YoungBBE3;;0;airway flight cobblestone look imi hearing uncancelled flightless departure airport imi head;;21/02/2015 11:10;nan;Eastern Time (US & Canada)
5.69212E+17;0;0.6919;3;0.6919;US Airways;;EAFiedler;;0;airway americana way reserve vega meal onliness flight brazil tomorrow jive unhold 1 hour;;21/02/2015 11:09;Philly;Eastern Time (US & Canada)
5.69211E+17;0;1;3;0.6437;US Airways;;lorelleismith;;0;airway rebook unmissed flighter scalled didnt check remail conte outputter;;21/02/2015 11:05;Cleveland/Sandusky;
5.69211E+17;0;1;8;1;US Airways;;RaulFNYC;;0;airway soso bag;;21/02/2015 11:03;GLOBAL CITIZEN;Atlantic Time (Canada)
5.6921E+17;0;1;3;1;US Airways;;beychok;;0;airway hold cobblestone minute counting month old change fee refund request funeral pathetic;;21/02/2015 10:58;Washington DC;Central Time (US & Canada)
5.69207E+17;0;1;2;1;US Airways;;ClaudOakeshott;;0;airway 5 flight uncancelled ligation finally get flight get gate time lamp youve given eats away seriously;;21/02/2015 10:46;Washington DC;
5.69203E+17;0;1;0;1;US Airways;;SportsLoverofNY;;0;airway american eagle plane your musing elt ardu disgusting ashamed disgusting new hirudo;;21/02/2015 10:31;nan;
5.69199E+17;0;1;3;1;US Airways;;lj_verde;;0;airway undermine intelligence customer snoring complaint copy paste canned response fairway;;21/02/2015 10:16;DC;Eastern Time (US & Canada)
5.69199E+17;0;1;3;1;US Airways;;lj_verde;;0;airway providing poor customer service unresponding complaint copy paste template flight unrelated flight complaint fairway;;21/02/2015 10:14;DC;Eastern Time (US & Canada)
5.69198E+17;0;1;3;1;US Airways;;sejly03;;0;airway jive hold 2 cobblestone hour easier way uncancelled flight refund expressionless crocoite;;21/02/2015 10:14;nan;Eastern Time (US & Canada)
5.69197E+17;0;1;10;0.6275;US Airways;;DebbieJeanDavis;;0;airway enormous line customer service two agent kind service cofane;;21/02/2015 10:07;CT;Atlantic Time (Canada)
5.69195E+17;0;1;5;1;US Airways;;marccopely;;0;airway inexcusable behavior gate agent sorry hisn enough flight habnab;;21/02/2015 09:58;NYC/Nashville;Eastern Time (US & Canada)
5.69192E+17;0;1;3;0.3787;US Airways;;The_Dan_Kelly;;0;airway chose flight time sensitive arrival drop ball give elt cobblestone good way lose business;;21/02/2015 09:50;Earth;
5.69192E+17;0;1;3;1;US Airways;;arcairns;;0;airway imi trying uncancelled flight flight within lehr window hold hour alternate dial;;21/02/2015 09:48;San Francisco;Pacific Time (US & Canada)
5.69191E+17;0;1;3;0.6745;US Airways;;ebrooks11;;0;airway jive hold hour trying change flight come;;21/02/2015 09:45;the peez;
5.69191E+17;0;1;3;1;US Airways;;donnieberaskow;;0;airway happen flight take uncancelled flight thats issue dont want pay inaccessibility;;21/02/2015 09:43;Toronto, ON;Eastern Time (US & Canada)
5.6919E+17;0;1;3;0.6706;US Airways;;musiccityharp;;0;airway imi unassisting marco already rebook agent rude unhelpful discourteous frequently unappalled unacceptable;;21/02/2015 09:42;Nashville/NYC;Central Time (US & Canada)
5.6919E+17;0;1;7;1;US Airways;;lorelleismith;;0;airway ridiculous elt unmissed connection flight chuckhole runway shameful cobblestone;;21/02/2015 09:39;Cleveland/Sandusky;
5.6919E+17;0;0.6774;6;0.6774;US Airways;;ElFun;;0;airway look flight trying book 3 days gone guess someone got thanks keep failing;[34.16721397, -118.3453091];21/02/2015 09:38;Burbank;Pacific Time (US & Canada)
5.69189E+17;0;1;7;1;US Airways;;AnnaFreifeld;;0;airway one elt know runway issue inbound flight one connection left without enow imi stuck;;21/02/2015 09:35;nan;
5.69188E+17;0;1;5;1;US Airways;;marccopely;;1;airway flight cobblestone rude rude rude service awful;;21/02/2015 09:34;NYC/Nashville;Eastern Time (US & Canada)
5.69184E+17;1;1;9;;US Airways;;shivadelrahim;;0;airway contact infold upgrade musing advantage miles;;21/02/2015 09:17;nan;
5.69184E+17;1;0.3713;9;0;US Airways;;shivadelrahim;;0;airway tradership upgrade;;21/02/2015 09:16;nan;
5.69182E+17;0;1;2;1;US Airways;;airtraffic01;;0;airway uncancelled ligation upbid pax ca sent 4 different line aal awe help;;21/02/2015 09:10;Bushwood;
5.69182E+17;0;1;3;1;US Airways;;sejly03;;0;airway still need stay hold cotyttia;;21/02/2015 09:09;nan;Eastern Time (US & Canada)
5.69182E+17;1;0.6408;9;0;US Airways;;POnions;;0;airway 1 flight singleton afternoon 1 kentucky laying big game tonight better;;21/02/2015 09:06;CT, USA;Central Time (US & Canada)
5.69181E+17;0;1;1;1;US Airways;;SkipCohen;;1;hey airway based number tweet like leafboy post nice know imi alone frustration guy;;21/02/2015 09:04;ÜT: 36.149602,-86.779693;Eastern Time (US & Canada)
5.6918E+17;0;1;3;0.6477;US Airways;;sebastian_mcfox;;0;airway semsem hairline without dedicate line status member;;21/02/2015 09:01;nan;
5.69178E+17;1;1;9;;US Airways;;DontenPhoto;;0;airway flight cobblestone dauw arrive fly following flight airport cottage;;21/02/2015 08:53;Englewood, Florida;Eastern Time (US & Canada)
5.69177E+17;0;1;1;0.6181;US Airways;;observepeople;;0;airway learned although travel policy waive change you still charge cobblestone reservation fee;;21/02/2015 08:47;nan;Eastern Time (US & Canada)
5.69177E+17;2;0.6888;9;0;US Airways;;ooglek;;0;airway star unaligned connection flight undelayed elt made thanks glad know someone listening time cobblestone bayamo;;21/02/2015 08:47;Falls Church, VA;Eastern Time (US & Canada)
5.69175E+17;0;0.636;3;0.3299;US Airways;;shivadelrahim;;0;airway one americana cant use american miles;;21/02/2015 08:40;nan;
5.69175E+17;0;0.6523;3;0.6523;US Airways;;sebastian_mcfox;;0;airway cant sapphire member reach anyone phone;;21/02/2015 08:40;nan;
5.69172E+17;0;1;3;0.6522;US Airways;;nickdawson;;0;airway gold desk quotingly cobblestone rebook due weather buy first seat flight cobblestone hold cobblestone min;[0.0, 0.0];21/02/2015 08:27;Washington, DC;Eastern Time (US & Canada)
5.69171E+17;0;1;3;1;US Airways;;observepeople;;0;airway nonsolution prepared 3 hour hold times;;21/02/2015 08:25;nan;Eastern Time (US & Canada)
5.6917E+17;0;1;1;1;US Airways;;SkipCohen;;0;airway sadly word dont represent company action talk cheap;;21/02/2015 08:21;ÜT: 36.149602,-86.779693;Eastern Time (US & Canada)
5.6917E+17;0;1;3;1;US Airways;;donnieberaskow;;0;airway trying uncancelled flight flight urgently hung twice sweet refund policy;;21/02/2015 08:20;Toronto, ON;Eastern Time (US & Canada)
5.69169E+17;0;1;3;0.6847;US Airways;;observepeople;;0;airway nosean sean keep mind callant hold 3 hour;;21/02/2015 08:18;nan;Eastern Time (US & Canada)
5.69169E+17;1;0.6657;9;;US Airways;;ThatLittleAnt;;0;airway policy regarding largess passenger cannot fit single coach class seat;;21/02/2015 08:16;New Haven, CT;Eastern Time (US & Canada)
5.69168E+17;0;1;5;0.7004;US Airways;;smash_tag;;0;airway owen f ca gate cobblestone rude;[38.85580899, -77.04174148];21/02/2015 08:11;Buffalo, NY;Eastern Time (US & Canada)
5.69168E+17;0;1;3;1;US Airways;;Indydi5;;0;airway worst customer service airway calling month book flight customer airway;;21/02/2015 08:11;Maryland;
5.69166E+17;0;1;3;1;US Airways;;sejly03;;0;airway hold cobblestone minute lamp counting uncancelled flight reservation booked within cobblestone hour con code vodka ramsch;;21/02/2015 08:06;nan;Eastern Time (US & Canada)
5.69166E+17;0;0.691;0;0.3721;US Airways;;lumpuck;;0;airway thanks 5 hour flight pit phu zero entertainment guess quarter million miles delta;;21/02/2015 08:03;Wexford, PA;
5.69164E+17;0;1;7;0.6915;US Airways;;observepeople;;0;airway get extended hold times due weather cobblestone hour hold counting help;;21/02/2015 07:59;nan;Eastern Time (US & Canada)
5.69164E+17;0;0.6764;3;0.6764;US Airways;;lfothergill;;0;airway official time call 3 hour cobblestone minute add 7 minute reservation agent extremely professional helpful;;21/02/2015 07:58;Pittsford, Vermont;Atlantic Time (Canada)
5.69163E+17;0;1;8;1;US Airways;;swatkins_44;;0;airway imi currently missing basketball game due lost bag policy terrible refunder;;21/02/2015 07:54;nan;Quito
5.69163E+17;0;1;5;1;US Airways;;BCchillennnnnn;;0;airway flight attendant jerk spouting;;21/02/2015 07:53;VA ;Eastern Time (US & Canada)
5.69163E+17;0;1;6;1;US Airways;;RooterHTG;;0;airway easily ridiculous experience trying spend money company;;21/02/2015 07:51;Sequim, WA;
5.69162E+17;0;1;3;0.6529;US Airways;;RooterHTG;;0;airway told giftware bug told call back system busy handle call clown shoeshop;;21/02/2015 07:50;Sequim, WA;
5.69162E+17;0;1;3;1;US Airways;;shivadelrahim;;0;airway hold reservation cobblestone min already hairline;;21/02/2015 07:47;nan;
5.69159E+17;0;1;7;1;US Airways;;therealcab;;0;airway urd issue plane fuel leak let us know soon decide planetist bebeerine;;21/02/2015 07:38;nan;
5.69158E+17;0;1;3;1;US Airways;;lmcampo;;0;airway franchise friend hold cobblestone hour still counting;[38.90321224, -76.99583548];21/02/2015 07:33;Washington, D.C.;Eastern Time (US & Canada)
5.69156E+17;1;1;9;;US Airways;;observepeople;;0;airway anyone know hold times airway reservation;;21/02/2015 07:27;nan;Eastern Time (US & Canada)
5.69154E+17;0;1;7;0.7072;US Airways;;ooglek;;0;airway flight cobblestone ca elt stuck waiting elt at mon fa missing flybelt cobblestone elt kemb hope rebook cobblestone;;21/02/2015 07:18;Falls Church, VA;Eastern Time (US & Canada)
5.69154E+17;0;1;3;1;US Airways;;observepeople;;0;airway trying check onliness naysay callow jive hold 2 what;;21/02/2015 07:17;nan;Eastern Time (US & Canada)
5.69153E+17;0;1;7;0.6752;US Airways;;therealcab;;0;airway long going make us sit plane repair least get beer;;21/02/2015 07:14;nan;
5.69153E+17;0;1;3;1;US Airways;;observepeople;;0;airway jive hold approaching 2 urs issue change ticket onliness trusting;;21/02/2015 07:12;nan;Eastern Time (US & Canada)
5.69151E+17;0;1;3;1;US Airways;;tzutse;;0;airway hold lehr min willing shang long franchise americana answerer 7 min u 1 yet;;21/02/2015 07:07;Texas;Central Time (US & Canada)
5.69147E+17;1;0.6117;9;0;US Airways;;LaurenCarrot;;0;airway whats point remail unstating didnt get unbumped st class know imi first class booked regular ticket;[39.9692473, -75.1346431];21/02/2015 06:50;Your Dreams;
5.69146E+17;0;1;3;1;US Airways;;franchise02;;0;airway 2 hour 7 minute want know imi still queue;;21/02/2015 06:45;nan;Eastern Time (US & Canada)
5.69144E+17;0;1;3;1;US Airways;;ShelbyDrazen;;1;airway check st louis rude even tsar nice;;21/02/2015 06:38;nan;Eastern Time (US & Canada)
5.69144E+17;0;1;7;0.3511;US Airways;;MissMollyAas;;0;airway disappointed least give us access admiral club hour flight wedding;;21/02/2015 06:37;phoenix, AZ;Arizona
5.69144E+17;0;1;5;0.3387;US Airways;;MissMollyAas;;0;airway apaid upgrade first class went admiral club phu airport turned away flight cuna mckay;;21/02/2015 06:36;phoenix, AZ;Arizona
5.69143E+17;0;1;7;0.6669;US Airways;;lfothergill;;0;airway please post wait timesaver hold two hour;;21/02/2015 06:35;Pittsford, Vermont;Atlantic Time (Canada)
5.6914E+17;0;1;2;0.6782;US Airways;;Danielle__Paige;;0;airway saying friend unmissed flight clearly sat next plane lamp your uncancelled flighting flight home nawt;;21/02/2015 06:21;nan;Quito
5.69137E+17;0;1;3;0.701;US Airways;;NYC_Allie;;0;airway anyone even unresponding social media awful;;21/02/2015 06:08;NYC;Eastern Time (US & Canada)
5.69136E+17;2;1;9;;US Airways;;AnnaFreifeld;;0;airway big thanks gate agent keeping us informed ceratostomella;;21/02/2015 06:06;nan;
5.69135E+17;0;1;3;1;US Airways;;NYC_Allie;;0;airway imi vacation last thing want anyone even unanswering phone;;21/02/2015 06:03;NYC;Eastern Time (US & Canada)
5.69135E+17;0;1;3;1;US Airways;;NYC_Allie;;0;airway ducking hate customer service jive hold morning trying figure uncancelled flighted flight;;21/02/2015 06:02;NYC;Eastern Time (US & Canada)
5.69135E+17;0;1;2;1;US Airways;;PRof_Solutions;;0;airway ca forsworn am uncancelled flightless rebook charlotte uncancelled flightless rebook elves onliness;;21/02/2015 06:02;Washington, DC;Eastern Time (US & Canada)
5.69134E+17;0;0.6596;6;0.3617;US Airways;;MarciDunnagan;;0;airway find remail address regarding reactivation dividend miles nothing websterite;;21/02/2015 05:59;Boston, MA;Hawaii
5.6913E+17;0;1;4;0.686;US Airways;;CraigHall19701;;0;airway baggage drop phlegm mobcap incredibly backed unacceptable service;;21/02/2015 05:40;Delaware;Eastern Time (US & Canada)
5.69129E+17;1;0.6947;9;0;US Airways;;ErinPlocica;;0;airway glad hear curiosity cause flight pattern;;21/02/2015 05:37;Nürnberg, Germany ;
5.69127E+17;0;1;2;1;US Airways;;WikeMK;;0;airway trying 2 fly fra ca sri visit family member hospice cobblestone uncancelled flightless someone assist;;21/02/2015 05:30;washington, dc;Eastern Time (US & Canada)
5.69126E+17;0;1;3;0.6406;US Airways;;ndngenuity;;0;airway dont want reservation change padding service going public get help;;21/02/2015 05:28;Chesapeake Bay watershed;Eastern Time (US & Canada)
5.69125E+17;0;1;3;1;US Airways;;ndngenuity;;1;follower please note airway taking customer service call unresponding helping via soc media airway;;21/02/2015 05:23;Chesapeake Bay watershed;Eastern Time (US & Canada)
5.69125E+17;0;1;5;0.6981;US Airways;;MsDixieDeLight;;0;airway check airport tshi agent behind counter tried send wrong destination;;21/02/2015 05:22;New York, NY;Eastern Time (US & Canada)
5.69124E+17;0;1;7;0.6566;US Airways;;Terri79;;0;airway sitting runway phlegm last cobblestone min correct weight flight arent system fail;;21/02/2015 05:20;Earth;Eastern Time (US & Canada)
5.69124E+17;1;0.3476;9;0;US Airways;;franchise02;;0;airway idea thanks;;21/02/2015 05:18;nan;Eastern Time (US & Canada)
5.69124E+17;0;1;3;1;US Airways;;franchise02;;0;airway estimate hold times cant change flight onliness cobblestone min counting;;21/02/2015 05:16;nan;Eastern Time (US & Canada)
5.69121E+17;0;1;3;0.6871;US Airways;;NYC_Allie;;0;airway trying change flight due nyctea travel advisory onliness system uncancelled flighted entire flight hold 1 lehr;;21/02/2015 05:05;NYC;Eastern Time (US & Canada)
5.6912E+17;0;1;3;0.6686;US Airways;;shaun_g;;0;airway yes manner done harsh affected already checked remorse weak alternative;;21/02/2015 05:04;Nairobi;Nairobi
5.69119E+17;2;0.6729;9;;US Airways;;kaptainkoncrete;;0;airway ok thank;;21/02/2015 04:58;nan;Central Time (US & Canada)
5.69119E+17;0;1;1;0.6584;US Airways;;imprfctfitlife;;0;airway told work joke fail;;21/02/2015 04:57;Brooklyn, NY;
5.69118E+17;0;1;3;0.6549;US Airways;;imprfctfitlife;;0;airway incapable seating yo momo together toddler row fail inn;;21/02/2015 04:54;Brooklyn, NY;
5.69117E+17;0;1;6;0.6714;US Airways;;shaun_g;;0;airway bumping people flight ten minute offtake flight overbook fail;;21/02/2015 04:52;Nairobi;Nairobi
5.69116E+17;0;1;0;0.6774;US Airways;;iansilverman;;0;airway call window seat problematic coelialgia;;21/02/2015 04:48;Philadelphia;
5.69115E+17;0;0.6739;3;0.6739;US Airways;;kaptainkoncrete;;0;airway number call modify reservation please help trusting american us air merger;;21/02/2015 04:44;nan;Central Time (US & Canada)
5.69115E+17;0;1;1;0.6593;US Airways;;LindsaySweeting;;0;airway youve completely ruined pro athlete ability prepare race wont help get bike needs dry;;21/02/2015 04:41;Asheville, NC;Central Time (US & Canada)
5.69114E+17;0;1;8;0.7081;US Airways;;LindsaySweeting;;0;airway cool sweeting told cant reroute bag told leave last night needs race;;21/02/2015 04:38;Asheville, NC;Central Time (US & Canada)
5.69108E+17;0;1;7;1;US Airways;;imjipper33;;0;airway quick let board plane sit runway 2 hour clockwork scare never aumil;[38.18285051, -85.74225293];21/02/2015 04:16;nashville via minnesota;
5.69108E+17;0;1;3;0.6446;US Airways;;LindsaySweeting;;0;airway also get excited hest going unable contact destination get talk;;21/02/2015 04:15;Asheville, NC;Central Time (US & Canada)
5.69108E+17;0;0.6246;0;0.6246;US Airways;;ErinPlocica;;0;airway flight cobblestone fracas odd zigzaggy movement frankfurter everything ok;;21/02/2015 04:15;Nürnberg, Germany ;
5.69108E+17;0;1;3;0.6696;US Airways;;LindsaySweeting;;0;airway pretty hilarious want sweeting finish awful experience something make right;;21/02/2015 04:13;Asheville, NC;Central Time (US & Canada)
5.69104E+17;0;1;2;0.3384;US Airways;;CLChicosky;;0;airway u think u going uncancelled flight flight youd rebook eats something last row fairway;;21/02/2015 03:57;nan;
5.69103E+17;0;1;3;1;US Airways;;kidchorusteach;;0;airway onliness clearly testate naysay call rest already unexplained;;21/02/2015 03:56;nan;Eastern Time (US & Canada)
5.69103E+17;0;0.6622;6;0.6622;US Airways;;evonleer;;0;airway dealing w fam emergency told rebook aa flight cobblestone ford system need help asaph;;21/02/2015 03:54;Washington, DC;
5.69089E+17;2;1;9;;US Airways;;WTFloris;;0;airway got thanks;;21/02/2015 02:58;Raxacoricofallapatorius;Amsterdam
5.69083E+17;0;0.68;1;0.35;US Airways;;WTFloris;;0;airway gummy define extra time;;21/02/2015 02:36;Raxacoricofallapatorius;Amsterdam
5.6908E+17;1;1;9;;US Airways;;WTFloris;;0;airway international;;21/02/2015 02:23;Raxacoricofallapatorius;Amsterdam
5.69073E+17;0;1;4;0.6663;US Airways;;WTFloris;;0;airway oh yes load time running connection flight undelayed cobblestone minute;;21/02/2015 01:54;Raxacoricofallapatorius;Amsterdam
5.69064E+17;0;1;4;1;US Airways;;WTFloris;;0;airway hey bag redamage flying yesterday;;21/02/2015 01:20;Raxacoricofallapatorius;Amsterdam
5.6904E+17;1;0.6872;9;0;US Airways;;welshlinds;;0;airway landed phoenix board flight quickly vega time airport;;20/02/2015 23:46;nan;
5.69039E+17;1;0.6872;9;0;US Airways;;welshlinds;;0;airway left something recent flight today contact retrieve please thanks;;20/02/2015 23:41;nan;
5.69033E+17;0;1;7;1;US Airways;;yvonneokaka;;0;airway americana flight cobblestone four subsequent delay undestroyed travel plan evening looking resolve matter;;20/02/2015 23:18;nan;Quito
5.69032E+17;0;1;8;1;US Airways;;uzerandloseher;;0;airway 7 upmix still bag;;20/02/2015 23:11;New York, NY;Central Time (US & Canada)
5.69022E+17;2;1;9;;US Airways;;_G_Stevens;;0;airway spoke representative move flight carlie thank much follow;;20/02/2015 22:31;NYC;Eastern Time (US & Canada)
5.69017E+17;0;1;3;1;US Airways;;stephenrodrick;;1;airway congratulate youve lost customer good made united weather change free min guy 2 urs hold lamp cobblestone;;20/02/2015 22:11;nan;Arizona
5.69017E+17;0;1;3;1;US Airways;;stephenrodrick;;0;airway supposed call internetted desk especially since reservation told directly call main cobblestone number;;20/02/2015 22:11;nan;Arizona
5.69016E+17;0;1;7;1;US Airways;;scottydont11;;0;airway u lose flight plan ur flight crew fa timed th shaving us sit tarmac lehr pathetic;;20/02/2015 22:09;El Paso, TX;Mountain Time (US & Canada)
5.69015E+17;0;1;3;1;US Airways;;_G_Stevens;;0;airway jive hold cobblestone minute waiting talk someone flight tomorrow another number call;;20/02/2015 22:07;NYC;Eastern Time (US & Canada)
5.69015E+17;0;1;7;0.6667;US Airways;;scottydont11;;0;airway despicable flight plan lost weve sitting tarmac hour cobblestone min flight;;20/02/2015 22:06;El Paso, TX;Mountain Time (US & Canada)
5.69015E+17;2;1;9;;US Airways;;AndreiNystrom;;0;airway hey guy want say best flight ever thank much fell asleep actually wet dream;;20/02/2015 22:06;Russia;
5.69014E+17;0;1;3;1;US Airways;;YanniRobel;;0;airway help update takt profile ticket book via aa lamp infold didnt get pass jive hold forever;;20/02/2015 22:01;Seattle, WA;Pacific Time (US & Canada)
5.6901E+17;0;0.6633;6;0.6633;US Airways;;ben0fficial;;0;airway your noncoring miles united traveled last year;;20/02/2015 21:45;Los Angeles by way of Philly;
5.69008E+17;1;0.6535;9;0;US Airways;;luvisalluneed4;;0;airway need check information regarding hotel reshuttle routing flight undelayed flight;;20/02/2015 21:37;somewhere only we know;
5.69008E+17;0;0.6806;0;0.3453;US Airways;;ParHammer;;0;airway eventually given flight memphian taken original flight mobcap checked father;;20/02/2015 21:37;Rialto, Ca;Pacific Time (US & Canada)
